TempleName,LordGod,Area,Address,lat,long
無極聖殿,玄天上帝,雲林縣,雲林縣元長鄉好收內寮村一一鄰五之六號,23.617637,120.351505
慈聖堂,無極瑤池西王金母大天尊,雲林縣,雲林縣虎尾鎮下南延平里45之1號,23.6821718,120.4053424
延平震天宮,鄭成功,雲林縣,雲林縣虎尾鎮下南延平里四鄰一二號,23.6822003,120.4065613
萬聖堂,聖公聖媽,雲林縣,雲林縣虎尾鎮大屯東屯里路35之1號,23.7022542,120.3883456
韓唐寺,觀世音菩薩,雲林縣,雲林縣虎尾鎮自由路尾鎮德興里48號,23.7104874,120.4309952
明天宮,吳府千歲,雲林縣,雲林縣虎尾鎮尾園埒內里九號,23.737954,120.450953
昭安府,,雲林縣,雲林縣臺西鄉溪頂村（路）200之20號,23.6797259,120.1817909
普天宮,溫府千歲,雲林縣,雲林縣四湖鄉箔東村一一八之一號,23.630098,120.1528539
財團法人台灣浸信宣道會神學院,財團法人台灣浸信宣道會神學院,雲林縣,雲林縣西螺鎮文昌路107號,23.7982901,120.4635211
財團法人斗六基督教浸信會,財團法人斗六基督教浸信會,雲林縣,雲林縣斗六市文化路42號,23.7109692,120.5462939
財團法人虎尾基督徒聚會處,財團法人虎尾基督徒聚會處,雲林縣,雲林縣虎尾鎮文化路西安里70號,23.701326,120.430616
財團法人虎尾基督教浸信宣道會,財團法人虎尾基督教浸信宣道會,雲林縣,雲林縣虎尾鎮中山里林森路一段517號,23.7089298,120.4330141
財團法人基督長老教會,財團法人基督長老教會,雲林縣,雲林縣虎尾鎮公安路197號,23.7101291,120.4324443
財團法人天理教斗六教會,財團法人天理教斗六教會,雲林縣,雲林縣斗南鎮雲林路３段619巷1弄19號及21號,23.687439,120.5005501
財團法人新約教會,財團法人新約教會,雲林縣,雲林縣虎尾鎮林森路１段虎尾教會虎尾396巷34號,23.7119255,120.4347825
財團法人中國天主教雲林遣使會,財團法人中國天主教雲林遣使會,雲林縣,雲林縣四湖鄉四湖村東湖160之2號,23.6368492,120.234515
財團法人西螺基督四方教會,財團法人西螺基督四方教會,雲林縣,雲林縣西螺鎮修文路137號,23.801633,120.458428
財團法人虎尾天主堂,財團法人虎尾天主堂,雲林縣,雲林縣虎尾鎮北平路77號,23.710898,120.428727
財團法人斗南基督教浸信會,財團法人斗南基督教浸信會,雲林縣,雲林縣斗南鎮中山路163號,23.678167,120.4778185
財團法人天主教中華道明修女會,財團法人天主教中華道明修女會,雲林縣,雲林縣斗南鎮永安街58號,23.6788521,120.482555
財團法人虎尾教會聚會所,財團法人虎尾教會聚會所,雲林縣,雲林縣虎尾鎮德興路德興里80號,23.711285,120.430706
財團法人基督教虎尾浸信會,財團法人基督教虎尾浸信會,雲林縣,雲林縣虎尾鎮水源路2號,23.7121731,120.433429
