id,area,Address,lat,lng
1259,四湖鄉,四湖鄉中山東路 雲165線路,23.635735,120.2477328
1260,四湖鄉,四湖鄉保長路 鬼仔山線大排路,,
1261,四湖鄉,四湖鄉崙北村海清宮前路,23.6572914,120.1534134
1262,四湖鄉,四湖鄉台78線0.3公里處,,
1263,東勢鄉,東勢鄉文化路 外環158線丁字路,,
1264,東勢鄉,東勢鄉153線 昌南路,,
1265,東勢鄉,東勢鄉台78線快速道路 雲153線路(DVS1),23.6848823,120.2539045
1266,東勢鄉,東勢鄉台78線快速道路 雲153線路(DVS2),23.6848823,120.2539045
1267,東勢鄉,東勢鄉雲153線 雲158甲線路,,
1268,東勢鄉,東勢鄉東勢東路 東榮路、康安路(東勢分駐所前),23.6751772,120.2553355
1269,東勢鄉,東勢鄉東榮路 嘉芳南路（東勢國中）,23.6728846,120.2558139
1270,東勢鄉,東勢鄉新坤村153線 外環道(新153線)路,,
1271,東勢鄉,東勢鄉東勢西路 北環西路(東興加油站前),23.680266,120.24837
1272,東勢鄉,東勢鄉南昌村雲7線南天宮前（安南所）,23.6951129,120.260844
1273,東勢鄉,東勢鄉同安村158線 雲7線路（安南所）,23.7206658,120.2658072
1274,東勢鄉,東勢鄉月眉村158線 月眉路,23.6829178,120.2847513
1275,東勢鄉,東勢鄉富農南路 嘉芳北路,23.6744228,120.2508019
1276,東勢鄉,東勢鄉新153線興158甲線（昌南路）,,
1277,東勢鄉,東勢鄉153線(嘉隆路) 嘉芳南路、嘉勝路路,23.6622424,120.24819
1278,東勢鄉,東勢鄉新153線 昌南路,23.6952826,120.2607741
1279,麥寮鄉,麥寮鄉台17線 仁德路,23.7959526,120.2786804
1280,麥寮鄉,麥寮鄉雲154線 後安路（橋頭國小許厝寮分校）,23.7655127,120.2461931
1281,麥寮鄉,麥寮鄉台17線 雲1號路,23.7782263,120.2675274
1282,麥寮鄉,麥寮鄉橋頭村台17 1北上、南下車道,,
1283,麥寮鄉,麥寮鄉橋頭村橋頭335號前台61北上、南下車道,23.7969757,120.2738752
1284,麥寮鄉,麥寮鄉雲一線 雲特一線路,,
1285,麥寮鄉,麥寮鄉雲特一線和後安路,,
1286,麥寮鄉,麥寮鄉台17線更生橋,23.7824719,120.2685111
1287,麥寮鄉,麥寮鄉六輕砂石車專用道新吉段路,,
1288,麥寮鄉,麥寮鄉仁德路 橋頭路,23.7970163,120.2738903
1289,麥寮鄉,麥寮鄉聯一道路 台61線路(橋頭交流道),23.7461826,120.2651297
1290,麥寮鄉,麥寮鄉台17線 湖內路,23.7538447,120.2520997
1291,麥寮鄉,麥寮鄉施厝村施厝230號旁路(全家超商旁),23.7952511,120.2812958
1292,麥寮鄉,麥寮鄉雷厝村雷厝27號旁路(往豐榮村),23.804631,120.284958
1293,麥寮鄉,麥寮鄉新吉村新吉1號前路,23.8008606,120.2787871
1294,麥寮鄉,麥寮鄉新吉村新吉34號前路,23.8008606,120.2787871
1295,麥寮鄉,麥寮鄉154線三盛村福安宮前路(統一超商旁),23.7972589,120.265446
1296,麥寮鄉,麥寮鄉154線許厝分校前路(南北向),23.7969911,120.2235872
1297,麥寮鄉,麥寮鄉聯一道路 雲3路,23.7636339,120.2700002
1298,麥寮鄉,麥寮鄉雷厝村雷厝10110號旁路,23.8057741,120.286544
1299,麥寮鄉,麥寮鄉海豐村中和32號旁路,23.7674405,120.2154073
1300,麥寮鄉,麥寮鄉雷厝村10鄰江厝27號旁路,23.8049321,120.2898887
